match_id,venue,batting_team,bowling_team,striker,bowler,runs_off_bat,extras,wicket_type,Mat_bowl,Overs,Mdns,Balls,Runs_given,Wkts,BBI,Ave_bowl,Econ,SR_bowl,4,5,10,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
13,"Arun Jaitley Stadium, Delhi",England,Afghanistan,CR Woakes,Mohammad Nabi,0,0,,9,61.3,4,369,254,8,3/28,31.75,4.13,46.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
13,"Arun Jaitley Stadium, Delhi",England,Afghanistan,CR Woakes,Mohammad Nabi,0,0,,9,61.3,4,369,254,8,3/28,31.75,4.13,46.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
13,"Arun Jaitley Stadium, Delhi",England,Afghanistan,CR Woakes,Mohammad Nabi,1,0,,9,61.3,4,369,254,8,3/28,31.75,4.13,46.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
13,"Arun Jaitley Stadium, Delhi",England,Afghanistan,CR Woakes,Mohammad Nabi,0,0,,9,61.3,4,369,254,8,3/28,31.75,4.13,46.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
13,"Arun Jaitley Stadium, Delhi",England,Afghanistan,CR Woakes,Mohammad Nabi,0,0,,9,61.3,4,369,254,8,3/28,31.75,4.13,46.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
13,"Arun Jaitley Stadium, Delhi",England,Afghanistan,CR Woakes,Mohammad Nabi,0,0,,9,61.3,4,369,254,8,3/28,31.75,4.13,46.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
13,"Arun Jaitley Stadium, Delhi",England,Afghanistan,CR Woakes,Mohammad Nabi,0,0,,9,61.3,4,369,254,8,3/28,31.75,4.13,46.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,CR Woakes,CAK Rajitha,0,0,,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,CR Woakes,CAK Rajitha,0,0,1.0,6,49.0,1,294,336,8,4/50,42.00,6.85,36.7,1,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Kuldeep Yadav,0,0,,11,95.1,2,571,424,15,2/7,28.26,4.45,38.0,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Kuldeep Yadav,1,0,,11,95.1,2,571,424,15,2/7,28.26,4.45,38.0,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Kuldeep Yadav,1,0,,11,95.1,2,571,424,15,2/7,28.26,4.45,38.0,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,RA Jadeja,0,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,RA Jadeja,1,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,RA Jadeja,0,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,RA Jadeja,0,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,RA Jadeja,1,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,RA Jadeja,0,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,RA Jadeja,0,0,1.0,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,CR Woakes,Mahedi Hasan,1,0,,3,24.0,-,144,149,6,4/71,24.83,6.20,24.0,1,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,CR Woakes,Mahedi Hasan,0,0,,3,24.0,-,144,149,6,4/71,24.83,6.20,24.0,1,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,CR Woakes,Mahedi Hasan,0,0,,3,24.0,-,144,149,6,4/71,24.83,6.20,24.0,1,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,CR Woakes,Mahedi Hasan,1,0,,3,24.0,-,144,149,6,4/71,24.83,6.20,24.0,1,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
7,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,CR Woakes,Mahedi Hasan,2,0,,3,24.0,-,144,149,6,4/71,24.83,6.20,24.0,1,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,0,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,0,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,0,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,0,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,0,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,4,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,0,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,2,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,0,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,Mohammed Shami,0,0,,7,48.5,4,293,257,24,7/57,10.70,5.26,12.2,1,3,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,CR Woakes,AD Mathews,0,0,,5,22.1,2,133,107,6,2/14,17.83,4.82,22.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
25,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,CR Woakes,AD Mathews,0,0,,5,22.1,2,133,107,6,2/14,17.83,4.82,22.1,-,-,-,8,8,1,131,51,18.71,155,84.51,-,1,1,15,2
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,MJ Santner,6,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,MJ Santner,0,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,SM Curran,0,0,,3,17.2,2,104,140,2,1/47,70.00,8.07,52.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,SM Curran,1,0,,3,17.2,2,104,140,2,1/47,70.00,8.07,52.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,MA Wood,4,0,,7,54.0,1,324,349,6,2/50,58.16,6.46,54.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,MA Wood,0,0,,7,54.0,1,324,349,6,2/50,58.16,6.46,54.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,MA Wood,0,0,,7,54.0,1,324,349,6,2/50,58.16,6.46,54.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,MA Wood,4,0,,7,54.0,1,324,349,6,2/50,58.16,6.46,54.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,MA Wood,0,0,,7,54.0,1,324,349,6,2/50,58.16,6.46,54.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,MA Wood,0,0,,7,54.0,1,324,349,6,2/50,58.16,6.46,54.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,MA Wood,1,0,,7,54.0,1,324,349,6,2/50,58.16,6.46,54.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,MA Wood,1,0,,7,54.0,1,324,349,6,2/50,58.16,6.46,54.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,AU Rashid,1,0,,9,79.4,1,478,413,15,3/42,27.53,5.18,31.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,AU Rashid,1,0,,9,79.4,1,478,413,15,3/42,27.53,5.18,31.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,AU Rashid,2,0,,9,79.4,1,478,413,15,3/42,27.53,5.18,31.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,AU Rashid,0,0,,9,79.4,1,478,413,15,3/42,27.53,5.18,31.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,AU Rashid,1,0,,9,79.4,1,478,413,15,3/42,27.53,5.18,31.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,AU Rashid,0,0,1.0,9,79.4,1,478,413,15,3/42,27.53,5.18,31.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,LS Livingstone,0,0,,6,29.0,1,174,158,3,1/13,52.66,5.44,58.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,LS Livingstone,4,0,,6,29.0,1,174,158,3,1/13,52.66,5.44,58.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,LS Livingstone,1,0,,6,29.0,1,174,158,3,1/13,52.66,5.44,58.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Taskin Ahmed,0,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Taskin Ahmed,0,1,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Taskin Ahmed,1,0,,7,55.0,3,330,305,5,2/43,61.00,5.54,66.0,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Shoriful Islam,4,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Shoriful Islam,0,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
3,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Afghanistan,Bangladesh,Rashid Khan,Shoriful Islam,1,0,,8,64.4,3,388,409,10,3/75,40.90,6.32,38.8,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,JJ Bumrah,0,1,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,JJ Bumrah,0,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,JJ Bumrah,1,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,JJ Bumrah,1,0,,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,JJ Bumrah,0,0,1.0,11,91.5,9,551,373,20,4/39,18.65,4.06,27.5,1,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,Mohammed Siraj,1,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,Mohammed Siraj,4,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,Mohammed Siraj,6,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,Mohammed Siraj,0,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,Mohammed Siraj,0,1,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,Mohammed Siraj,1,0,,11,82.3,6,495,469,14,3/16,33.50,5.68,35.3,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,RA Jadeja,0,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,RA Jadeja,1,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
9,"Arun Jaitley Stadium, Delhi",Afghanistan,India,Rashid Khan,RA Jadeja,1,0,,11,93.3,4,561,398,16,5/33,24.87,4.25,35.0,-,1,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
16,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,New Zealand,Rashid Khan,LH Ferguson,0,0,1.0,7,54.0,3,324,301,10,3/19,30.10,5.57,32.4,-,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,RJW Topley,1,0,,3,27.4,2,166,183,8,4/43,22.87,6.61,20.7,1,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,RJW Topley,1,0,,3,27.4,2,166,183,8,4/43,22.87,6.61,20.7,1,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
13,"Arun Jaitley Stadium, Delhi",Afghanistan,England,Rashid Khan,RJW Topley,0,0,,3,27.4,2,166,183,8,4/43,22.87,6.61,20.7,1,-,-,9,6,1,105,35*,21.00,111,94.59,-,-,-,7,5
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,MJ Santner,4,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,MJ Santner,0,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,MJ Santner,1,0,,10,92.4,4,556,449,16,5/59,28.06,4.84,34.7,-,1,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,R Ravindra,0,0,,10,65.4,-,394,393,5,2/21,78.60,5.98,78.8,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,R Ravindra,4,0,,10,65.4,-,394,393,5,2/21,78.60,5.98,78.8,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,R Ravindra,0,0,,10,65.4,-,394,393,5,2/21,78.60,5.98,78.8,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,R Ravindra,1,0,,10,65.4,-,394,393,5,2/21,78.60,5.98,78.8,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,GD Phillips,1,0,,10,40.0,1,240,233,6,3/37,38.83,5.82,40.0,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,GD Phillips,1,0,,10,40.0,1,240,233,6,3/37,38.83,5.82,40.0,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,GD Phillips,1,0,,10,40.0,1,240,233,6,3/37,38.83,5.82,40.0,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,GD Phillips,1,0,,10,40.0,1,240,233,6,3/37,38.83,5.82,40.0,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,GD Phillips,1,0,,10,40.0,1,240,233,6,3/37,38.83,5.82,40.0,-,-,-,10,10,1,302,71,33.55,373,80.96,-,2,1,30,2
